draw_id,play,tier,pattern,numbers,note,winners,value
00748,,Giải Nhì,OOOO|O,,,4,5000000
00748,,Giải Ba,OOOO,,,82,500000
00748,,Giải Tư,OOO|O,,,202,100000
00748,,Giải Năm,OOO,,,2333,30000
00748,,Giải Khuyến Khích,OO|O/O|O/O,,,15579,10000
00747,,Giải Độc Đắc,OOOOO|O,,,0,6840997500
00747,,Giải Nhất,OOOOO,,,1,10000000
00747,,Giải Nhì,OOOO|O,,,10,5000000
00747,,Giải Ba,OOOO,,,53,500000
00747,,Giải Tư,OOO|O,,,187,100000
00747,,Giải Năm,OOO,,,1588,30000
00747,,Giải Khuyến Khích,OO|O/O|O/O,,,13688,10000
00746,,Giải Độc Đắc,OOOOO|O,,,0,6785747500
00746,,Giải Nhất,OOOOO,,,1,10000000
00746,,Giải Nhì,OOOO|O,,,7,5000000
00746,,Giải Ba,OOOO,,,82,500000
00746,,Giải Tư,OOO|O,,,187,100000
00746,,Giải Năm,OOO,,,2702,30000
00746,,Giải Khuyến Khích,OO|O/O|O/O,,,16056,10000
00745,,Giải Độc Đắc,OOOOO|O,,,0,6574422500
00745,,Giải Nhất,OOOOO,,,1,10000000
00745,,Giải Nhì,OOOO|O,,,5,5000000
00745,,Giải Ba,OOOO,,,62,500000
00745,,Giải Tư,OOO|O,,,174,100000
00745,,Giải Năm,OOO,,,1552,30000
00745,,Giải Khuyến Khích,OO|O/O|O/O,,,13076,10000
00744,,Giải Độc Đắc,OOOOO|O,,,0,6492915000
00744,,Giải Nhất,OOOOO,,,2,10000000
00744,,Giải Nhì,OOOO|O,,,1,5000000
00744,,Giải Ba,OOOO,,,50,500000
00744,,Giải Tư,OOO|O,,,202,100000
00744,,Giải Năm,OOO,,,2050,30000
00744,,Giải Khuyến Khích,OO|O/O|O/O,,,12568,10000
00743,,Giải Độc Đắc,OOOOO|O,,,0,6316957500
00743,,Giải Nhất,OOOOO,,,2,10000000
00743,,Giải Nhì,OOOO|O,,,3,5000000
00743,,Giải Ba,OOOO,,,42,500000
00743,,Giải Tư,OOO|O,,,157,100000
00743,,Giải Năm,OOO,,,1334,30000
00743,,Giải Khuyến Khích,OO|O/O|O/O,,,9810,10000
00742,,Giải Độc Đắc,OOOOO|O,,,0,6236925000
00742,,Giải Nhất,OOOOO,,,1,10000000
00742,,Giải Nhì,OOOO|O,,,6,5000000
00742,,Giải Ba,OOOO,,,54,500000
00742,,Giải Tư,OOO|O,,,162,100000
00742,,Giải Năm,OOO,,,1837,30000
00742,,Giải Khuyến Khích,OO|O/O|O/O,,,11720,10000
00741,,Giải Độc Đắc,OOOOO|O,,,0,6098080000
00741,,Giải Nhất,OOOOO,,,0,10000000
00741,,Giải Nhì,OOOO|O,,,3,5000000
00741,,Giải Ba,OOOO,,,32,500000
00741,,Giải Tư,OOO|O,,,106,100000
00741,,Giải Năm,OOO,,,1259,30000
00741,,Giải Khuyến Khích,OO|O/O|O/O,,,7781,10000
00740,,Giải Độc Đắc,OOOOO|O,,,1,6656812500
00740,,Giải Nhất,OOOOO,,,0,10000000
00740,,Giải Nhì,OOOO|O,,,3,5000000
00740,,Giải Ba,OOOO,,,80,500000
00740,,Giải Tư,OOO|O,,,213,100000
00740,,Giải Năm,OOO,,,2192,30000
00740,,Giải Khuyến Khích,OO|O/O|O/O,,,13967,10000
00739,,Giải Độc Đắc,OOOOO|O,,,0,6497805000
00739,,Giải Nhất,OOOOO,,,0,10000000
00739,,Giải Nhì,OOOO|O,,,4,5000000
00739,,Giải Ba,OOOO,,,42,500000
00739,,Giải Tư,OOO|O,,,126,100000
00739,,Giải Năm,OOO,,,1658,30000
00739,,Giải Khuyến Khích,OO|O/O|O/O,,,9765,10000
00738,,Giải Độc Đắc,OOOOO|O,,,0,6387047500
00738,,Giải Nhất,OOOOO,,,0,10000000
00738,,Giải Nhì,OOOO|O,,,10,5000000
00738,,Giải Ba,OOOO,,,68,500000
00738,,Giải Tư,OOO|O,,,181,100000
00738,,Giải Năm,OOO,,,1979,30000
00738,,Giải Khuyến Khích,OO|O/O|O/O,,,17237,10000
00737,,Giải Độc Đắc,OOOOO|O,,,0,6266040000
00737,,Giải Nhất,OOOOO,,,0,10000000
00737,,Giải Nhì,OOOO|O,,,5,5000000
00737,,Giải Ba,OOOO,,,47,500000
00737,,Giải Tư,OOO|O,,,134,100000
00737,,Giải Năm,OOO,,,1726,30000
00737,,Giải Khuyến Khích,OO|O/O|O/O,,,10881,10000
00736,,Giải Độc Đắc,OOOOO|O,,,0,6167252500
00736,,Giải Nhất,OOOOO,,,0,10000000
00736,,Giải Nhì,OOOO|O,,,5,5000000
00736,,Giải Ba,OOOO,,,54,500000
00736,,Giải Tư,OOO|O,,,85,100000
00736,,Giải Năm,OOO,,,1141,30000
00736,,Giải Khuyến Khích,OO|O/O|O/O,,,6519,10000
00735,,Giải Độc Đắc,OOOOO|O,,,0,6076897500
00735,,Giải Nhất,OOOOO,,,0,10000000
00735,,Giải Nhì,OOOO|O,,,7,5000000
00735,,Giải Ba,OOOO,,,33,500000
00735,,Giải Tư,OOO|O,,,90,100000
00735,,Giải Năm,OOO,,,1249,30000
00735,,Giải Khuyến Khích,OO|O/O|O/O,,,8892,10000
00734,,Giải Độc Đắc,OOOOO|O,,,0,24994035000
00734,,Giải Nhất,OOOOO,,,7,1207597143
00734,,Giải Nhì,OOOO|O,,,88,52335000
00734,,Giải Ba,OOOO,,,850,5400000
00734,,Giải Tư,OOO|O,,,2769,1600000
00734,,Giải Năm,OOO,,,26625,185000
00734,,Giải Khuyến Khích,OO|O/O|O/O,,,226267,10000
00733,,Giải Độc Đắc,OOOOO|O,,,0,15711345500
00733,,Giải Nhất,OOOOO,,,1,10000000
00733,,Giải Nhì,OOOO|O,,,14,5000000
00733,,Giải Ba,OOOO,,,215,500000
00733,,Giải Tư,OOO|O,,,497,100000
00733,,Giải Năm,OOO,,,6152,30000
00733,,Giải Khuyến Khích,OO|O/O|O/O,,,34580,10000
00732,,Giải Độc Đắc,OOOOO|O,,,0,14016671000
00732,,Giải Nhất,OOOOO,,,5,10000000
00732,,Giải Nhì,OOOO|O,,,9,5000000
00732,,Giải Ba,OOOO,,,255,500000
00732,,Giải Tư,OOO|O,,,515,100000
00732,,Giải Năm,OOO,,,5910,30000
00732,,Giải Khuyến Khích,OO|O/O|O/O,,,37516,10000
00731,,Giải Độc Đắc,OOOOO|O,,,0,12070834000
00731,,Giải Nhất,OOOOO,,,0,10000000
00731,,Giải Nhì,OOOO|O,,,8,5000000
00731,,Giải Ba,OOOO,,,125,500000
00731,,Giải Tư,OOO|O,,,320,100000
00731,,Giải Năm,OOO,,,3065,30000
00731,,Giải Khuyến Khích,OO|O/O|O/O,,,22142,10000
00730,,Giải Độc Đắc,OOOOO|O,,,0,11218190500
00730,,Giải Nhất,OOOOO,,,2,10000000
00730,,Giải Nhì,OOOO|O,,,7,5000000
00730,,Giải Ba,OOOO,,,127,500000
00730,,Giải Tư,OOO|O,,,227,100000
00730,,Giải Năm,OOO,,,3556,30000
00730,,Giải Khuyến Khích,OO|O/O|O/O,,,17218,10000
00729,,Giải Độc Đắc,OOOOO|O,,,0,10148465500
00729,,Giải Nhất,OOOOO,,,0,10000000
00729,,Giải Nhì,OOOO|O,,,5,5000000
00729,,Giải Ba,OOOO,,,65,500000
00729,,Giải Tư,OOO|O,,,216,100000
00729,,Giải Năm,OOO,,,1976,30000
00729,,Giải Khuyến Khích,OO|O/O|O/O,,,14920,10000
00728,,Giải Độc Đắc,OOOOO|O,,,0,9478688000
00728,,Giải Nhất,OOOOO,,,1,10000000
00728,,Giải Nhì,OOOO|O,,,14,5000000
00728,,Giải Ba,OOOO,,,147,500000
00728,,Giải Tư,OOO|O,,,313,100000
00728,,Giải Năm,OOO,,,3179,30000
00728,,Giải Khuyến Khích,OO|O/O|O/O,,,15950,10000
00727,,Giải Độc Đắc,OOOOO|O,,,0,8747540000
00727,,Giải Nhất,OOOOO,,,1,10000000
00727,,Giải Nhì,OOOO|O,,,6,5000000
00727,,Giải Ba,OOOO,,,44,500000
00727,,Giải Tư,OOO|O,,,182,100000
00727,,Giải Năm,OOO,,,1599,30000
00727,,Giải Khuyến Khích,OO|O/O|O/O,,,14385,10000
00726,,Giải Độc Đắc,OOOOO|O,,,0,8229633500
00726,,Giải Nhất,OOOOO,,,2,10000000
00726,,Giải Nhì,OOOO|O,,,7,5000000
00726,,Giải Ba,OOOO,,,79,500000
00726,,Giải Tư,OOO|O,,,189,100000
00726,,Giải Năm,OOO,,,2595,30000
00726,,Giải Khuyến Khích,OO|O/O|O/O,,,13787,10000
00725,,Giải Độc Đắc,OOOOO|O,,,0,7881542500
00725,,Giải Nhất,OOOOO,,,0,10000000
00725,,Giải Nhì,OOOO|O,,,4,5000000
00725,,Giải Ba,OOOO,,,57,500000
00725,,Giải Tư,OOO|O,,,159,100000
00725,,Giải Năm,OOO,,,1730,30000
00725,,Giải Khuyến Khích,OO|O/O|O/O,,,10349,10000
00724,,Giải Độc Đắc,OOOOO|O,,,0,7755617500
00724,,Giải Nhất,OOOOO,,,0,10000000
00724,,Giải Nhì,OOOO|O,,,9,5000000
00724,,Giải Ba,OOOO,,,76,500000
00724,,Giải Tư,OOO|O,,,235,100000
00724,,Giải Năm,OOO,,,2194,30000
00724,,Giải Khuyến Khích,OO|O/O|O/O,,,16778,10000
00723,,Giải Độc Đắc,OOOOO|O,,,0,7624900000
00723,,Giải Nhất,OOOOO,,,0,10000000
00723,,Giải Nhì,OOOO|O,,,9,5000000
00723,,Giải Ba,OOOO,,,71,500000
00723,,Giải Tư,OOO|O,,,192,100000
00723,,Giải Năm,OOO,,,1991,30000
00723,,Giải Khuyến Khích,OO|O/O|O/O,,,10649,10000
00722,,Giải Độc Đắc,OOOOO|O,,,0,7544365000
00722,,Giải Nhất,OOOOO,,,0,10000000
00722,,Giải Nhì,OOOO|O,,,4,5000000
00722,,Giải Ba,OOOO,,,83,500000
00722,,Giải Tư,OOO|O,,,239,100000
00722,,Giải Năm,OOO,,,2129,30000
00722,,Giải Khuyến Khích,OO|O/O|O/O,,,17285,10000
00721,,Giải Độc Đắc,OOOOO|O,,,0,7423747500
00721,,Giải Nhất,OOOOO,,,0,10000000
00721,,Giải Nhì,OOOO|O,,,6,5000000
00721,,Giải Ba,OOOO,,,58,500000
00721,,Giải Tư,OOO|O,,,151,100000
00721,,Giải Năm,OOO,,,1564,30000
00721,,Giải Khuyến Khích,OO|O/O|O/O,,,12488,10000
00720,,Giải Độc Đắc,OOOOO|O,,,0,7322435000
00720,,Giải Nhất,OOOOO,,,0,10000000
00720,,Giải Nhì,OOOO|O,,,4,5000000
00720,,Giải Ba,OOOO,,,58,500000
00720,,Giải Tư,OOO|O,,,250,100000
00720,,Giải Năm,OOO,,,2572,30000
00720,,Giải Khuyến Khích,OO|O/O|O/O,,,16347,10000
