draw_id,play,tier,pattern,numbers,note,winners,value
01111,d6,Giải Nhì,,336 795 313 093 523 707,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,8,10000000
01111,d6,Giải Ba,,683 145 801 890 949 755 255 927,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,4,5000000
01111,d6,Giải tư,,366 681 853 988 718 792 336 795 313 093 523 707 683 145 801 890 949 755 255 927,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,57,1000000
01111,d6,Giải năm,,366 681,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,694,150000
01111,d6,Giải sáu,,853 988 718 792 336 795 313 093 523 707 683 145 801 890 949 755 255 927,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4715,40000
01110,d3,Giải Đặc biệt,,516 215,,94,1000000
01110,d3,Giải Nhất,,571 229 071 587,,61,350000
01110,d3,Giải Nhì,,927 964 750 346 093 860,,95,210000
01110,d3,Giải Ba,,414 298 271 697 506 443 807 425,,86,100000
01110,d6,Giải Đặc biệt,,516 215 215 516,,0,1000000000
01110,d6,Giải Nhất,,571 229 071 587,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,40000000
01110,d6,Giải Nhì,,927 964 750 346 093 860,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,0,10000000
01110,d6,Giải Ba,,414 298 271 697 506 443 807 425,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,2,5000000
01110,d6,Giải tư,,516 215 571 229 071 587 927 964 750 346 093 860 414 298 271 697 506 443 807 425,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,28,1000000
01110,d6,Giải năm,,516 215,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,632,150000
01110,d6,Giải sáu,,571 229 071 587 927 964 750 346 093 860 414 298 271 697 506 443 807 425,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3230,40000
01109,d3,Giải Đặc biệt,,367 929,,29,1000000
01109,d3,Giải Nhất,,605 171 047 514,,88,350000
01109,d3,Giải Nhì,,336 805 833 216 871 947,,124,210000
01109,d3,Giải Ba,,763 923 832 681 993 884 484 073,,173,100000
01109,d6,Giải Đặc biệt,,367 929 929 367,,0,1000000000
