draw_id,play,tier,pattern,numbers,note,winners,value
00737,d6,Giải Nhất,,111 544 437 080,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00737,d6,Giải Nhì,,315 020 894 423 485 428,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
00737,d6,Giải Ba,,888 788 062 163 425 549 876 959,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,10,4000000
00737,d6,Giải tư,,945 360 111 544 437 080 315 020 894 423 485 428 888 788 062 163 425 549 876 959,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,39,1000000
00737,d6,Giải năm,,945 360,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,509,100000
00737,d6,Giải sáu,,111 544 437 080 315 020 894 423 485 428 888 788 062 163 425 549 876 959,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5706,40000
00736,d6,Giải Đặc biệt,,614 072,,0,2000000000
00736,d6,Giải phụ Đặc biệt,,072 614,,0,400000000
00736,d6,Giải Nhất,,724 505 117 410,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00736,d6,Giải Nhì,,951 628 328 588 017 948,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,4,10000000
00736,d6,Giải Ba,,376 157 215 689 803 491 228 391,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,15,4000000
00736,d6,Giải tư,,614 072 724 505 117 410 951 628 328 588 017 948 376 157 215 689 803 491 228 391,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,61,1000000
00736,d6,Giải năm,,614 072,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,453,100000
00736,d6,Giải sáu,,724 505 117 410 951 628 328 588 017 948 376 157 215 689 803 491 228 391,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,6420,40000
00735,d6,Giải Đặc biệt,,681 166,,1,2000000000
00735,d6,Giải phụ Đặc biệt,,166 681,,2,400000000
00735,d6,Giải Nhất,,811 110 833 374,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00735,d6,Giải Nhì,,124 300 407 572 377 562,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,33,10000000
00735,d6,Giải Ba,,182 316 825 099 973 374 137 910,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,2,4000000
00735,d6,Giải tư,,681 166 811 110 833 374 124 300 407 572 377 562 182 316 825 099 973 374 137 910,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,82,1000000
00735,d6,Giải năm,,681 166,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,782,100000
00735,d6,Giải sáu,,811 110 833 374 124 300 407 572 377 562 182 316 825 099 973 374 137 910,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,6466,40000
00734,d6,Giải Đặc biệt,,984 223,,0,2000000000
00734,d6,Giải phụ Đặc biệt,,223 984,,0,400000000
00734,d6,Giải Nhất,,255 563 245 142,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00734,d6,Giải Nhì,,184 200 577 695 267 366,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00734,d6,Giải Ba,,313 015 001 373 791 118 856 360,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,20,4000000
00734,d6,Giải tư,,984 223 255 563 245 142 184 200 577 695 267 366 313 015 001 373 791 118 856 360,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,76,1000000
00734,d6,Giải năm,,984 223,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,767,100000
00734,d6,Giải sáu,,255 563 245 142 184 200 577 695 267 366 313 015 001 373 791 118 856 360,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5981,40000
00733,d6,Giải Đặc biệt,,417 572,,0,2000000000
00733,d6,Giải phụ Đặc biệt,,572 417,,0,400000000
00733,d6,Giải Nhất,,428 512 878 991,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00733,d6,Giải Nhì,,618 999 399 376 922 364,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
00733,d6,Giải Ba,,276 611 076 474 530 201 817 370,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,10,4000000
00733,d6,Giải tư,,417 572 428 512 878 991 618 999 399 376 922 364 276 611 076 474 530 201 817 370,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,44,1000000
00733,d6,Giải năm,,417 572,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,628,100000
00733,d6,Giải sáu,,428 512 878 991 618 999 399 376 922 364 276 611 076 474 530 201 817 370,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5286,40000
00732,d6,Giải Đặc biệt,,785 839,,0,2000000000
00732,d6,Giải phụ Đặc biệt,,839 785,,0,400000000
00732,d6,Giải Nhất,,250 917 350 559,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,16,30000000
00732,d6,Giải Nhì,,684 599 268 552 467 770,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,6,10000000
00732,d6,Giải Ba,,508 637 446 367 638 716 127 226,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,4000000
00732,d6,Giải tư,,785 839 250 917 350 559 684 599 268 552 467 770 508 637 446 367 638 716 127 226,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,72,1000000
00732,d6,Giải năm,,785 839,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,591,100000
00732,d6,Giải sáu,,250 917 350 559 684 599 268 552 467 770 508 637 446 367 638 716 127 226,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5892,40000
00731,d6,Giải Đặc biệt,,249 782,,0,2000000000
00731,d6,Giải phụ Đặc biệt,,782 249,,0,400000000
00731,d6,Giải Nhất,,554 570 633 623,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,4,30000000
00731,d6,Giải Nhì,,763 981 500 095 583 268,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,4,10000000
00731,d6,Giải Ba,,357 577 739 163 737 061 284 786,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,19,4000000
00731,d6,Giải tư,,249 782 554 570 633 623 763 981 500 095 583 268 357 577 739 163 737 061 284 786,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,61,1000000
00731,d6,Giải năm,,249 782,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,623,100000
00731,d6,Giải sáu,,554 570 633 623 763 981 500 095 583 268 357 577 739 163 737 061 284 786,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5914,40000
00730,d6,Giải Đặc biệt,,048 895,,1,2000000000
00730,d6,Giải phụ Đặc biệt,,895 048,,0,400000000
00730,d6,Giải Nhất,,197 270 202 259,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,30000000
00730,d6,Giải Nhì,,393 340 800 098 816 410,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,0,10000000
00730,d6,Giải Ba,,040 543 004 823 876 046 189 249,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,9,4000000
00730,d6,Giải tư,,048 895 197 270 202 259 393 340 800 098 816 410 040 543 004 823 876 046 189 249,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,54,1000000
00730,d6,Giải năm,,048 895,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,652,100000
00730,d6,Giải sáu,,197 270 202 259 393 340 800 098 816 410 040 543 004 823 876 046 189 249,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5184,40000
00729,d6,Giải Đặc biệt,,535 053,,0,2000000000
00729,d6,Giải phụ Đặc biệt,,053 535,,0,400000000
00729,d6,Giải Nhất,,125 420 068 392,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,5,30000000
00729,d6,Giải Nhì,,264 779 608 125 295 582,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,6,10000000
00729,d6,Giải Ba,,825 472 326 511 798 804 408 794,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,4000000
00729,d6,Giải tư,,535 053 125 420 068 392 264 779 608 125 295 582 825 472 326 511 798 804 408 794,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,69,1000000
00729,d6,Giải năm,,535 053,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,564,100000
00729,d6,Giải sáu,,125 420 068 392 264 779 608 125 295 582 825 472 326 511 798 804 408 794,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5803,40000
00728,d6,Giải Đặc biệt,,167 016,,0,2000000000
00728,d6,Giải phụ Đặc biệt,,016 167,,0,400000000
00728,d6,Giải Nhất,,803 005 927 093,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,30000000
00728,d6,Giải Nhì,,357 081 228 816 252 732,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,9,10000000
00728,d6,Giải Ba,,368 659 480 764 688 350 885 843,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,26,4000000
00728,d6,Giải tư,,167 016 803 005 927 093 357 081 228 816 252 732 368 659 480 764 688 350 885 843,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,73,1000000
00728,d6,Giải năm,,167 016,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,535,100000
00728,d6,Giải sáu,,803 005 927 093 357 081 228 816 252 732 368 659 480 764 688 350 885 843,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,6058,40000
00727,d6,Giải Đặc biệt,,239 270,,0,2000000000
00727,d6,Giải phụ Đặc biệt,,270 239,,0,400000000
00727,d6,Giải Nhất,,079 398 504 257,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00727,d6,Giải Nhì,,472 004 172 505 615 169,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,11,10000000
00727,d6,Giải Ba,,060 553 213 420 215 753 262 517,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,18,4000000
00727,d6,Giải tư,,239 270 079 398 504 257 472 004 172 505 615 169 060 553 213 420 215 753 262 517,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,71,1000000
00727,d6,Giải năm,,239 270,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,679,100000
00727,d6,Giải sáu,,079 398 504 257 472 004 172 505 615 169 060 553 213 420 215 753 262 517,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,6006,40000
00726,d6,Giải Đặc biệt,,670 304,,0,2000000000
00726,d6,Giải phụ Đặc biệt,,304 670,,0,400000000
00726,d6,Giải Nhất,,522 502 863 261,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,30000000
00726,d6,Giải Nhì,,626 082 284 927 522 926,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
00726,d6,Giải Ba,,079 520 161 870 813 536 813 040,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,4000000
00726,d6,Giải tư,,670 304 522 502 863 261 626 082 284 927 522 926 079 520 161 870 813 536 813 040,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,35,1000000
00726,d6,Giải năm,,670 304,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,550,100000
00726,d6,Giải sáu,,522 502 863 261 626 082 284 927 522 926 079 520 161 870 813 536 813 040,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4961,40000
00725,d6,Giải Đặc biệt,,742 697,,0,2000000000
00725,d6,Giải phụ Đặc biệt,,697 742,,0,400000000
00725,d6,Giải Nhất,,337 546 282 410,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00725,d6,Giải Nhì,,934 740 041 464 973 703,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00725,d6,Giải Ba,,617 030 092 624 732 463 956 329,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,4000000
00725,d6,Giải tư,,742 697 337 546 282 410 934 740 041 464 973 703 617 030 092 624 732 463 956 329,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,39,1000000
00725,d6,Giải năm,,742 697,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,591,100000
00725,d6,Giải sáu,,337 546 282 410 934 740 041 464 973 703 617 030 092 624 732 463 956 329,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4843,40000
00724,d6,Giải Đặc biệt,,431 495,,0,2000000000
00724,d6,Giải phụ Đặc biệt,,495 431,,0,400000000
00724,d6,Giải Nhất,,748 979 024 761,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00724,d6,Giải Nhì,,372 039 872 519 975 988,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
00724,d6,Giải Ba,,337 937 566 293 427 419 048 625,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,10,4000000
00724,d6,Giải tư,,431 495 748 979 024 761 372 039 872 519 975 988 337 937 566 293 427 419 048 625,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,54,1000000
00724,d6,Giải năm,,431 495,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,571,100000
00724,d6,Giải sáu,,748 979 024 761 372 039 872 519 975 988 337 937 566 293 427 419 048 625,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5861,40000
00723,d6,Giải Đặc biệt,,277 594,,0,2000000000
00723,d6,Giải phụ Đặc biệt,,594 277,,0,400000000
00723,d6,Giải Nhất,,079 038 799 174,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00723,d6,Giải Nhì,,121 482 593 379 764 670,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,4,10000000
00723,d6,Giải Ba,,128 965 829 763 082 340 523 537,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,4,4000000
00723,d6,Giải tư,,277 594 079 038 799 174 121 482 593 379 764 670 128 965 829 763 082 340 523 537,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,66,1000000
00723,d6,Giải năm,,277 594,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,600,100000
00723,d6,Giải sáu,,079 038 799 174 121 482 593 379 764 670 128 965 829 763 082 340 523 537,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5184,40000
00722,d6,Giải Đặc biệt,,840 896,,0,2000000000
00722,d6,Giải phụ Đặc biệt,,896 840,,1,400000000
00722,d6,Giải Nhất,,864 445 606 331,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00722,d6,Giải Nhì,,576 663 962 588 473 171,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00722,d6,Giải Ba,,030 873 504 073 025 202 867 975,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,6,4000000
00722,d6,Giải tư,,840 896 864 445 606 331 576 663 962 588 473 171 030 873 504 073 025 202 867 975,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,47,1000000
00722,d6,Giải năm,,840 896,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,473,100000
00722,d6,Giải sáu,,864 445 606 331 576 663 962 588 473 171 030 873 504 073 025 202 867 975,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5362,40000
00721,d6,Giải Đặc biệt,,824 306,,0,2000000000
00721,d6,Giải phụ Đặc biệt,,306 824,,0,400000000
00721,d6,Giải Nhất,,911 131 125 814,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00721,d6,Giải Nhì,,364 281 291 011 835 218,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00721,d6,Giải Ba,,357 571 266 471 430 443 264 974,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,8,4000000
00721,d6,Giải tư,,824 306 911 131 125 814 364 281 291 011 835 218 357 571 266 471 430 443 264 974,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,56,1000000
00721,d6,Giải năm,,824 306,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,496,100000
00721,d6,Giải sáu,,911 131 125 814 364 281 291 011 835 218 357 571 266 471 430 443 264 974,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5821,40000
00720,d6,Giải Đặc biệt,,937 896,,0,2000000000
00720,d6,Giải phụ Đặc biệt,,896 937,,5,400000000
00720,d6,Giải Nhất,,518 832 996 437,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,3,30000000
00720,d6,Giải Nhì,,461 808 050 344 660 071,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00720,d6,Giải Ba,,472 291 951 024 956 522 356 188,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,11,4000000
00720,d6,Giải tư,,937 896 518 832 996 437 461 808 050 344 660 071 472 291 951 024 956 522 356 188,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,84,1000000
00720,d6,Giải năm,,937 896,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,470,100000
00720,d6,Giải sáu,,518 832 996 437 461 808 050 344 660 071 472 291 951 024 956 522 356 188,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5129,40000
00719,d6,Giải Đặc biệt,,045 534,,0,2000000000
00719,d6,Giải phụ Đặc biệt,,534 045,,0,400000000
00719,d6,Giải Nhất,,148 616 487 786,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,4,30000000
00719,d6,Giải Nhì,,072 851 746 088 998 497,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
00719,d6,Giải Ba,,274 615 054 895 375 092 967 033,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,2,4000000
00719,d6,Giải tư,,045 534 148 616 487 786 072 851 746 088 998 497 274 615 054 895 375 092 967 033,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,38,1000000
00719,d6,Giải năm,,045 534,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,405,100000
00719,d6,Giải sáu,,148 616 487 786 072 851 746 088 998 497 274 615 054 895 375 092 967 033,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4982,40000
00718,d6,Giải Đặc biệt,,691 259,,0,2000000000
00718,d6,Giải phụ Đặc biệt,,259 691,,0,400000000
00718,d6,Giải Nhất,,605 227 895 757,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,4,30000000
00718,d6,Giải Nhì,,838 192 740 486 742 542,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
00718,d6,Giải Ba,,215 335 152 977 425 474 340 049,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,9,4000000
00718,d6,Giải tư,,691 259 605 227 895 757 838 192 740 486 742 542 215 335 152 977 425 474 340 049,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,52,1000000
00718,d6,Giải năm,,691 259,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,658,100000
00718,d6,Giải sáu,,605 227 895 757 838 192 740 486 742 542 215 335 152 977 425 474 340 049,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5292,40000
00717,d6,Giải Đặc biệt,,237 056,,0,2000000000
00717,d6,Giải phụ Đặc biệt,,056 237,,0,400000000
00717,d6,Giải Nhất,,454 703 844 424,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,3,30000000
00717,d6,Giải Nhì,,193 889 810 715 184 050,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,0,10000000
00717,d6,Giải Ba,,674 077 935 066 243 579 031 427,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,4,4000000
00717,d6,Giải tư,,237 056 454 703 844 424 193 889 810 715 184 050 674 077 935 066 243 579 031 427,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,59,1000000
00717,d6,Giải năm,,237 056,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,671,100000
00717,d6,Giải sáu,,454 703 844 424 193 889 810 715 184 050 674 077 935 066 243 579 031 427,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5325,40000
00716,d6,Giải Đặc biệt,,333 696,,1,2000000000
00716,d6,Giải phụ Đặc biệt,,696 333,,0,400000000
00716,d6,Giải Nhất,,521 013 628 247,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00716,d6,Giải Nhì,,747 250 834 017 653 126,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,6,10000000
00716,d6,Giải Ba,,032 736 182 965 535 174 181 672,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,9,4000000
00716,d6,Giải tư,,333 696 521 013 628 247 747 250 834 017 653 126 032 736 182 965 535 174 181 672,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,95,1000000
00716,d6,Giải năm,,333 696,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,780,100000
00716,d6,Giải sáu,,521 013 628 247 747 250 834 017 653 126 032 736 182 965 535 174 181 672,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,6647,40000
00715,d6,Giải Đặc biệt,,844 103,,0,2000000000
00715,d6,Giải phụ Đặc biệt,,103 844,,0,400000000
00715,d6,Giải Nhất,,325 016 058 518,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00715,d6,Giải Nhì,,903 709 335 132 181 038,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,5,10000000
00715,d6,Giải Ba,,322 428 069 749 561 407 551 643,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,4000000
00715,d6,Giải tư,,844 103 325 016 058 518 903 709 335 132 181 038 322 428 069 749 561 407 551 643,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,43,1000000
00715,d6,Giải năm,,844 103,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,423,100000
00715,d6,Giải sáu,,325 016 058 518 903 709 335 132 181 038 322 428 069 749 561 407 551 643,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5240,40000
00714,d6,Giải Đặc biệt,,780 807,,0,2000000000
00714,d6,Giải phụ Đặc biệt,,807 780,,0,400000000
00714,d6,Giải Nhất,,798 282 562 488,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,30000000
00714,d6,Giải Nhì,,229 972 669 895 938 340,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00714,d6,Giải Ba,,276 067 515 357 919 632 564 464,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,9,4000000
00714,d6,Giải tư,,780 807 798 282 562 488 229 972 669 895 938 340 276 067 515 357 919 632 564 464,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,38,1000000
00714,d6,Giải năm,,780 807,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,461,100000
00714,d6,Giải sáu,,798 282 562 488 229 972 669 895 938 340 276 067 515 357 919 632 564 464,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4995,40000
00713,d6,Giải Đặc biệt,,030 582,,0,2000000000
00713,d6,Giải phụ Đặc biệt,,582 030,,1,400000000
00713,d6,Giải Nhất,,152 151 949 722,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00713,d6,Giải Nhì,,361 805 407 066 085 194,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
00713,d6,Giải Ba,,233 413 455 210 533 301 181 598,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,9,4000000
00713,d6,Giải tư,,030 582 152 151 949 722 361 805 407 066 085 194 233 413 455 210 533 301 181 598,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,80,1000000
00713,d6,Giải năm,,030 582,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,485,100000
00713,d6,Giải sáu,,152 151 949 722 361 805 407 066 085 194 233 413 455 210 533 301 181 598,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5133,40000
00712,d6,Giải Đặc biệt,,047 771,,0,2000000000
00712,d6,Giải phụ Đặc biệt,,771 047,,0,400000000
00712,d6,Giải Nhất,,751 067 010 001,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,4,30000000
00712,d6,Giải Nhì,,457 673 181 971 540 900,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,10,10000000
00712,d6,Giải Ba,,366 923 867 045 605 246 405 170,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,7,4000000
00712,d6,Giải tư,,047 771 751 067 010 001 457 673 181 971 540 900 366 923 867 045 605 246 405 170,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,43,1000000
00712,d6,Giải năm,,047 771,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,500,100000
00712,d6,Giải sáu,,751 067 010 001 457 673 181 971 540 900 366 923 867 045 605 246 405 170,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4907,40000
00711,d6,Giải Đặc biệt,,277 865,,0,2000000000
00711,d6,Giải phụ Đặc biệt,,865 277,,0,400000000
00711,d6,Giải Nhất,,805 004 383 562,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00711,d6,Giải Nhì,,758 343 379 040 821 842,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,6,10000000
00711,d6,Giải Ba,,526 143 841 851 154 316 201 490,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,7,4000000
00711,d6,Giải tư,,277 865 805 004 383 562 758 343 379 040 821 842 526 143 841 851 154 316 201 490,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,39,1000000
00711,d6,Giải năm,,277 865,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,520,100000
00711,d6,Giải sáu,,805 004 383 562 758 343 379 040 821 842 526 143 841 851 154 316 201 490,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5078,40000
00710,d6,Giải Đặc biệt,,913 525,,0,2000000000
00710,d6,Giải phụ Đặc biệt,,525 913,,0,400000000
00710,d6,Giải Nhất,,266 613 432 398,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,3,30000000
00710,d6,Giải Nhì,,544 778 048 658 111 898,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
00710,d6,Giải Ba,,282 376 380 792 221 232 328 621,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,6,4000000
00710,d6,Giải tư,,913 525 266 613 432 398 544 778 048 658 111 898 282 376 380 792 221 232 328 621,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,50,1000000
00710,d6,Giải năm,,913 525,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,638,100000
00710,d6,Giải sáu,,266 613 432 398 544 778 048 658 111 898 282 376 380 792 221 232 328 621,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5933,40000
00709,d6,Giải Đặc biệt,,847 801,,0,2000000000
00709,d6,Giải phụ Đặc biệt,,801 847,,0,400000000
00709,d6,Giải Nhất,,492 452 923 070,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,30000000
00709,d6,Giải Nhì,,754 794 100 909 727 696,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,7,10000000
00709,d6,Giải Ba,,094 579 062 053 769 493 566 038,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,4,4000000
00709,d6,Giải tư,,847 801 492 452 923 070 754 794 100 909 727 696 094 579 062 053 769 493 566 038,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,34,1000000
00709,d6,Giải năm,,847 801,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,423,100000
00709,d6,Giải sáu,,492 452 923 070 754 794 100 909 727 696 094 579 062 053 769 493 566 038,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4651,40000
00708,d6,Giải Đặc biệt,,594 747,,0,2000000000
