draw_id,date,prize,number,slot
00879,2025-01-27,Giải Nhất,754,3
00879,2025-01-27,Giải Nhì,431,0
00879,2025-01-27,Giải Nhì,002,1
00879,2025-01-27,Giải Nhì,837,2
00879,2025-01-27,Giải Nhì,295,3
00879,2025-01-27,Giải Nhì,755,4
00879,2025-01-27,Giải Nhì,057,5
00878,2025-01-24,Giải ba,313,0
00878,2025-01-24,Giải ba,065,1
00878,2025-01-24,Giải ba,830,2
00878,2025-01-24,Giải ba,372,3
00878,2025-01-24,Giải ba,564,4
00878,2025-01-24,Giải ba,055,5
00878,2025-01-24,Giải ba,294,6
00878,2025-01-24,Giải ba,143,7
00878,2025-01-24,Giải Đặc biệt,012,0
00878,2025-01-24,Giải Đặc biệt,803,1
00878,2025-01-24,Giải Nhất,377,0
00878,2025-01-24,Giải Nhất,588,1
00878,2025-01-24,Giải Nhất,253,2
00878,2025-01-24,Giải Nhất,961,3
00878,2025-01-24,Giải Nhì,317,0
00878,2025-01-24,Giải Nhì,279,1
00878,2025-01-24,Giải Nhì,892,2
00878,2025-01-24,Giải Nhì,960,3
00878,2025-01-24,Giải Nhì,945,4
00878,2025-01-24,Giải Nhì,984,5
00877,2025-01-22,Giải ba,335,0
00877,2025-01-22,Giải ba,336,1
00877,2025-01-22,Giải ba,525,2
00877,2025-01-22,Giải ba,458,3
00877,2025-01-22,Giải ba,707,4
00877,2025-01-22,Giải ba,223,5
00877,2025-01-22,Giải ba,503,6
00877,2025-01-22,Giải ba,602,7
00877,2025-01-22,Giải Đặc biệt,851,0
00877,2025-01-22,Giải Đặc biệt,164,1
00877,2025-01-22,Giải Nhất,197,0
00877,2025-01-22,Giải Nhất,188,1
00877,2025-01-22,Giải Nhất,295,2
00877,2025-01-22,Giải Nhất,622,3
00877,2025-01-22,Giải Nhì,332,0
00877,2025-01-22,Giải Nhì,208,1
00877,2025-01-22,Giải Nhì,326,2
00877,2025-01-22,Giải Nhì,692,3
00877,2025-01-22,Giải Nhì,203,4
00877,2025-01-22,Giải Nhì,845,5
00876,2025-01-20,Giải ba,904,0
00876,2025-01-20,Giải ba,633,1
00876,2025-01-20,Giải ba,641,2
00876,2025-01-20,Giải ba,317,3
00876,2025-01-20,Giải ba,137,4
00876,2025-01-20,Giải ba,971,5
00876,2025-01-20,Giải ba,386,6
00876,2025-01-20,Giải ba,660,7
00876,2025-01-20,Giải Đặc biệt,453,0
00876,2025-01-20,Giải Đặc biệt,847,1
00876,2025-01-20,Giải Nhất,737,0
00876,2025-01-20,Giải Nhất,494,1
00876,2025-01-20,Giải Nhất,359,2
00876,2025-01-20,Giải Nhất,251,3
00876,2025-01-20,Giải Nhì,499,0
00876,2025-01-20,Giải Nhì,939,1
00876,2025-01-20,Giải Nhì,831,2
00876,2025-01-20,Giải Nhì,136,3
00876,2025-01-20,Giải Nhì,231,4
00876,2025-01-20,Giải Nhì,258,5
00875,2025-01-17,Giải ba,242,0
00875,2025-01-17,Giải ba,680,1
00875,2025-01-17,Giải ba,656,2
00875,2025-01-17,Giải ba,313,3
00875,2025-01-17,Giải ba,645,4
00875,2025-01-17,Giải ba,961,5
00875,2025-01-17,Giải ba,589,6
00875,2025-01-17,Giải ba,493,7
00875,2025-01-17,Giải Đặc biệt,058,0
00875,2025-01-17,Giải Đặc biệt,387,1
00875,2025-01-17,Giải Nhất,379,0
00875,2025-01-17,Giải Nhất,963,1
00875,2025-01-17,Giải Nhất,572,2
00875,2025-01-17,Giải Nhất,897,3
00875,2025-01-17,Giải Nhì,377,0
00875,2025-01-17,Giải Nhì,925,1
00875,2025-01-17,Giải Nhì,621,2
00875,2025-01-17,Giải Nhì,895,3
00875,2025-01-17,Giải Nhì,547,4
00875,2025-01-17,Giải Nhì,446,5
00874,2025-01-15,Giải ba,598,0
00874,2025-01-15,Giải ba,515,1
00874,2025-01-15,Giải ba,290,2
00874,2025-01-15,Giải ba,483,3
00874,2025-01-15,Giải ba,463,4
00874,2025-01-15,Giải ba,047,5
00874,2025-01-15,Giải ba,739,6
00874,2025-01-15,Giải ba,554,7
00874,2025-01-15,Giải Đặc biệt,227,0
00874,2025-01-15,Giải Đặc biệt,591,1
00874,2025-01-15,Giải Nhất,431,0
00874,2025-01-15,Giải Nhất,443,1
00874,2025-01-15,Giải Nhất,067,2
00874,2025-01-15,Giải Nhất,769,3
00874,2025-01-15,Giải Nhì,848,0
00874,2025-01-15,Giải Nhì,164,1
00874,2025-01-15,Giải Nhì,957,2
00874,2025-01-15,Giải Nhì,342,3
00874,2025-01-15,Giải Nhì,585,4
00874,2025-01-15,Giải Nhì,935,5
00873,2025-01-13,Giải ba,666,0
00873,2025-01-13,Giải ba,539,1
00873,2025-01-13,Giải ba,739,2
00873,2025-01-13,Giải ba,050,3
00873,2025-01-13,Giải ba,072,4
00873,2025-01-13,Giải ba,659,5
00873,2025-01-13,Giải ba,133,6
00873,2025-01-13,Giải ba,925,7
00873,2025-01-13,Giải Đặc biệt,734,0
00873,2025-01-13,Giải Đặc biệt,420,1
00873,2025-01-13,Giải Nhất,324,0
00873,2025-01-13,Giải Nhất,179,1
00873,2025-01-13,Giải Nhất,213,2
00873,2025-01-13,Giải Nhất,037,3
00873,2025-01-13,Giải Nhì,768,0
00873,2025-01-13,Giải Nhì,475,1
00873,2025-01-13,Giải Nhì,080,2
00873,2025-01-13,Giải Nhì,173,3
00873,2025-01-13,Giải Nhì,684,4
00873,2025-01-13,Giải Nhì,383,5
00872,2025-01-10,Giải ba,766,0
00872,2025-01-10,Giải ba,546,1
00872,2025-01-10,Giải ba,062,2
00872,2025-01-10,Giải ba,148,3
00872,2025-01-10,Giải ba,670,4
00872,2025-01-10,Giải ba,499,5
00872,2025-01-10,Giải ba,108,6
00872,2025-01-10,Giải ba,781,7
00872,2025-01-10,Giải Đặc biệt,617,0
00872,2025-01-10,Giải Đặc biệt,558,1
00872,2025-01-10,Giải Nhất,680,0
00872,2025-01-10,Giải Nhất,491,1
00872,2025-01-10,Giải Nhất,432,2
00872,2025-01-10,Giải Nhất,764,3
00872,2025-01-10,Giải Nhì,819,0
00872,2025-01-10,Giải Nhì,202,1
00872,2025-01-10,Giải Nhì,544,2
00872,2025-01-10,Giải Nhì,902,3
00872,2025-01-10,Giải Nhì,347,4
00872,2025-01-10,Giải Nhì,414,5
00871,2025-01-08,Giải ba,723,0
00871,2025-01-08,Giải ba,219,1
00871,2025-01-08,Giải ba,872,2
00871,2025-01-08,Giải ba,077,3
00871,2025-01-08,Giải ba,320,4
00871,2025-01-08,Giải ba,719,5
00871,2025-01-08,Giải ba,842,6
00871,2025-01-08,Giải ba,217,7
00871,2025-01-08,Giải Đặc biệt,102,0
00871,2025-01-08,Giải Đặc biệt,321,1
00871,2025-01-08,Giải Nhất,446,0
00871,2025-01-08,Giải Nhất,221,1
00871,2025-01-08,Giải Nhất,111,2
00871,2025-01-08,Giải Nhất,811,3
00871,2025-01-08,Giải Nhì,711,0
00871,2025-01-08,Giải Nhì,301,1
00871,2025-01-08,Giải Nhì,594,2
00871,2025-01-08,Giải Nhì,527,3
00871,2025-01-08,Giải Nhì,602,4
00871,2025-01-08,Giải Nhì,479,5
00870,2025-01-06,Giải ba,585,0
00870,2025-01-06,Giải ba,440,1
00870,2025-01-06,Giải ba,721,2
00870,2025-01-06,Giải ba,695,3
00870,2025-01-06,Giải ba,227,4
00870,2025-01-06,Giải ba,200,5
00870,2025-01-06,Giải ba,896,6
00870,2025-01-06,Giải ba,215,7
00870,2025-01-06,Giải Đặc biệt,593,0
00870,2025-01-06,Giải Đặc biệt,115,1
00870,2025-01-06,Giải Nhất,610,0
00870,2025-01-06,Giải Nhất,552,1
00870,2025-01-06,Giải Nhất,965,2
00870,2025-01-06,Giải Nhất,880,3
00870,2025-01-06,Giải Nhì,108,0
00870,2025-01-06,Giải Nhì,677,1
00870,2025-01-06,Giải Nhì,557,2
00870,2025-01-06,Giải Nhì,468,3
00870,2025-01-06,Giải Nhì,416,4
00870,2025-01-06,Giải Nhì,580,5
00869,2025-01-03,Giải ba,929,0
00869,2025-01-03,Giải ba,460,1
00869,2025-01-03,Giải ba,825,2
00869,2025-01-03,Giải ba,954,3
00869,2025-01-03,Giải ba,093,4
00869,2025-01-03,Giải ba,153,5
00869,2025-01-03,Giải ba,349,6
00869,2025-01-03,Giải ba,211,7
00869,2025-01-03,Giải Đặc biệt,599,0
00869,2025-01-03,Giải Đặc biệt,780,1
00869,2025-01-03,Giải Nhất,361,0
00869,2025-01-03,Giải Nhất,788,1
00869,2025-01-03,Giải Nhất,147,2
00869,2025-01-03,Giải Nhất,009,3
00869,2025-01-03,Giải Nhì,318,0
00869,2025-01-03,Giải Nhì,520,1
00869,2025-01-03,Giải Nhì,032,2
00869,2025-01-03,Giải Nhì,914,3
00869,2025-01-03,Giải Nhì,951,4
00869,2025-01-03,Giải Nhì,544,5
00868,2025-01-01,Giải ba,638,0
00868,2025-01-01,Giải ba,055,1
00868,2025-01-01,Giải ba,127,2
00868,2025-01-01,Giải ba,980,3
00868,2025-01-01,Giải ba,432,4
00868,2025-01-01,Giải ba,165,5
00868,2025-01-01,Giải ba,752,6
00868,2025-01-01,Giải ba,834,7
00868,2025-01-01,Giải Đặc biệt,833,0
00868,2025-01-01,Giải Đặc biệt,085,1
00868,2025-01-01,Giải Nhất,547,0
00868,2025-01-01,Giải Nhất,101,1
00868,2025-01-01,Giải Nhất,501,2
00868,2025-01-01,Giải Nhất,684,3
00868,2025-01-01,Giải Nhì,682,0
00868,2025-01-01,Giải Nhì,131,1
00868,2025-01-01,Giải Nhì,461,2
00868,2025-01-01,Giải Nhì,442,3
00868,2025-01-01,Giải Nhì,069,4
00868,2025-01-01,Giải Nhì,869,5
00867,2024-12-30,Giải ba,989,0
00867,2024-12-30,Giải ba,690,1
00867,2024-12-30,Giải ba,400,2
00867,2024-12-30,Giải ba,807,3
00867,2024-12-30,Giải ba,656,4
00867,2024-12-30,Giải ba,593,5
00867,2024-12-30,Giải ba,683,6
00867,2024-12-30,Giải ba,570,7
00867,2024-12-30,Giải Đặc biệt,822,0
00867,2024-12-30,Giải Đặc biệt,961,1
00867,2024-12-30,Giải Nhất,477,0
00867,2024-12-30,Giải Nhất,754,1
00867,2024-12-30,Giải Nhất,377,2
00867,2024-12-30,Giải Nhất,056,3
00867,2024-12-30,Giải Nhì,303,0
00867,2024-12-30,Giải Nhì,520,1
00867,2024-12-30,Giải Nhì,218,2
00867,2024-12-30,Giải Nhì,817,3
00867,2024-12-30,Giải Nhì,675,4
00867,2024-12-30,Giải Nhì,045,5
00866,2024-12-27,Giải ba,100,0
00866,2024-12-27,Giải ba,788,1
00866,2024-12-27,Giải ba,749,2
00866,2024-12-27,Giải ba,181,3
00866,2024-12-27,Giải ba,538,4
00866,2024-12-27,Giải ba,120,5
00866,2024-12-27,Giải ba,538,6
00866,2024-12-27,Giải ba,325,7
00866,2024-12-27,Giải Đặc biệt,593,0
00866,2024-12-27,Giải Đặc biệt,436,1
00866,2024-12-27,Giải Nhất,350,0
00866,2024-12-27,Giải Nhất,367,1
00866,2024-12-27,Giải Nhất,186,2
00866,2024-12-27,Giải Nhất,212,3
00866,2024-12-27,Giải Nhì,191,0
00866,2024-12-27,Giải Nhì,248,1
00866,2024-12-27,Giải Nhì,600,2
00866,2024-12-27,Giải Nhì,936,3
00866,2024-12-27,Giải Nhì,094,4
00866,2024-12-27,Giải Nhì,762,5
00865,2024-12-25,Giải ba,257,0
00865,2024-12-25,Giải ba,541,1
00865,2024-12-25,Giải ba,176,2
00865,2024-12-25,Giải ba,480,3
00865,2024-12-25,Giải ba,707,4
00865,2024-12-25,Giải ba,591,5
00865,2024-12-25,Giải ba,672,6
00865,2024-12-25,Giải ba,538,7
00865,2024-12-25,Giải Đặc biệt,993,0
00865,2024-12-25,Giải Đặc biệt,904,1
00865,2024-12-25,Giải Nhất,612,0
00865,2024-12-25,Giải Nhất,469,1
00865,2024-12-25,Giải Nhất,236,2
00865,2024-12-25,Giải Nhất,931,3
00865,2024-12-25,Giải Nhì,884,0
00865,2024-12-25,Giải Nhì,604,1
00865,2024-12-25,Giải Nhì,230,2
00865,2024-12-25,Giải Nhì,772,3
00865,2024-12-25,Giải Nhì,793,4
00865,2024-12-25,Giải Nhì,466,5
00864,2024-12-23,Giải ba,155,0
00864,2024-12-23,Giải ba,014,1
00864,2024-12-23,Giải ba,155,2
00864,2024-12-23,Giải ba,875,3
00864,2024-12-23,Giải ba,938,4
00864,2024-12-23,Giải ba,624,5
00864,2024-12-23,Giải ba,943,6
00864,2024-12-23,Giải ba,442,7
00864,2024-12-23,Giải Đặc biệt,776,0
00864,2024-12-23,Giải Đặc biệt,991,1
00864,2024-12-23,Giải Nhất,043,0
00864,2024-12-23,Giải Nhất,152,1
00864,2024-12-23,Giải Nhất,542,2
00864,2024-12-23,Giải Nhất,229,3
00864,2024-12-23,Giải Nhì,024,0
00864,2024-12-23,Giải Nhì,574,1
00864,2024-12-23,Giải Nhì,503,2
00864,2024-12-23,Giải Nhì,931,3
00864,2024-12-23,Giải Nhì,389,4
00864,2024-12-23,Giải Nhì,808,5
00863,2024-12-20,Giải ba,396,0
00863,2024-12-20,Giải ba,864,1
00863,2024-12-20,Giải ba,498,2
00863,2024-12-20,Giải ba,453,3
00863,2024-12-20,Giải ba,568,4
00863,2024-12-20,Giải ba,073,5
00863,2024-12-20,Giải ba,559,6
00863,2024-12-20,Giải ba,325,7
00863,2024-12-20,Giải Đặc biệt,441,0
00863,2024-12-20,Giải Đặc biệt,004,1
00863,2024-12-20,Giải Nhất,182,0
00863,2024-12-20,Giải Nhất,414,1
00863,2024-12-20,Giải Nhất,508,2
00863,2024-12-20,Giải Nhất,527,3
00863,2024-12-20,Giải Nhì,128,0
00863,2024-12-20,Giải Nhì,380,1
00863,2024-12-20,Giải Nhì,535,2
00863,2024-12-20,Giải Nhì,296,3
00863,2024-12-20,Giải Nhì,105,4
00863,2024-12-20,Giải Nhì,854,5
00862,2024-12-18,Giải ba,202,0
00862,2024-12-18,Giải ba,549,1
00862,2024-12-18,Giải ba,232,2
00862,2024-12-18,Giải ba,144,3
00862,2024-12-18,Giải ba,821,4
00862,2024-12-18,Giải ba,842,5
00862,2024-12-18,Giải ba,512,6
00862,2024-12-18,Giải ba,142,7
00862,2024-12-18,Giải Đặc biệt,720,0
00862,2024-12-18,Giải Đặc biệt,842,1
00862,2024-12-18,Giải Nhất,606,0
00862,2024-12-18,Giải Nhất,288,1
00862,2024-12-18,Giải Nhất,922,2
00862,2024-12-18,Giải Nhất,762,3
00862,2024-12-18,Giải Nhì,020,0
00862,2024-12-18,Giải Nhì,608,1
00862,2024-12-18,Giải Nhì,441,2
00862,2024-12-18,Giải Nhì,499,3
00862,2024-12-18,Giải Nhì,915,4
00862,2024-12-18,Giải Nhì,577,5
00861,2024-12-16,Giải ba,608,0
00861,2024-12-16,Giải ba,005,1
00861,2024-12-16,Giải ba,177,2
00861,2024-12-16,Giải ba,087,3
00861,2024-12-16,Giải ba,293,4
00861,2024-12-16,Giải ba,894,5
00861,2024-12-16,Giải ba,690,6
00861,2024-12-16,Giải ba,462,7
00861,2024-12-16,Giải Đặc biệt,752,0
00861,2024-12-16,Giải Đặc biệt,491,1
00861,2024-12-16,Giải Nhất,991,0
00861,2024-12-16,Giải Nhất,970,1
00861,2024-12-16,Giải Nhất,873,2
00861,2024-12-16,Giải Nhất,082,3
00861,2024-12-16,Giải Nhì,977,0
00861,2024-12-16,Giải Nhì,125,1
00861,2024-12-16,Giải Nhì,936,2
00861,2024-12-16,Giải Nhì,651,3
00861,2024-12-16,Giải Nhì,003,4
00861,2024-12-16,Giải Nhì,168,5
00860,2024-12-13,Giải ba,720,0
00860,2024-12-13,Giải ba,219,1
00860,2024-12-13,Giải ba,747,2
00860,2024-12-13,Giải ba,746,3
00860,2024-12-13,Giải ba,229,4
00860,2024-12-13,Giải ba,912,5
00860,2024-12-13,Giải ba,216,6
00860,2024-12-13,Giải ba,612,7
00860,2024-12-13,Giải Đặc biệt,449,0
00860,2024-12-13,Giải Đặc biệt,999,1
00860,2024-12-13,Giải Nhất,188,0
00860,2024-12-13,Giải Nhất,667,1
00860,2024-12-13,Giải Nhất,883,2
00860,2024-12-13,Giải Nhất,486,3
00860,2024-12-13,Giải Nhì,642,0
00860,2024-12-13,Giải Nhì,676,1
00860,2024-12-13,Giải Nhì,406,2
00860,2024-12-13,Giải Nhì,386,3
00860,2024-12-13,Giải Nhì,375,4
00860,2024-12-13,Giải Nhì,706,5
00859,2024-12-11,Giải ba,080,0
00859,2024-12-11,Giải ba,084,1
00859,2024-12-11,Giải ba,439,2
00859,2024-12-11,Giải ba,240,3
00859,2024-12-11,Giải ba,192,4
00859,2024-12-11,Giải ba,529,5
00859,2024-12-11,Giải ba,407,6
00859,2024-12-11,Giải ba,311,7
00859,2024-12-11,Giải Đặc biệt,622,0
00859,2024-12-11,Giải Đặc biệt,809,1
00859,2024-12-11,Giải Nhất,214,0
00859,2024-12-11,Giải Nhất,052,1
00859,2024-12-11,Giải Nhất,217,2
00859,2024-12-11,Giải Nhất,932,3
00859,2024-12-11,Giải Nhì,713,0
00859,2024-12-11,Giải Nhì,069,1
00859,2024-12-11,Giải Nhì,496,2
00859,2024-12-11,Giải Nhì,061,3
00859,2024-12-11,Giải Nhì,006,4
00859,2024-12-11,Giải Nhì,195,5
00858,2024-12-09,Giải ba,114,0
00858,2024-12-09,Giải ba,723,1
00858,2024-12-09,Giải ba,289,2
00858,2024-12-09,Giải ba,358,3
00858,2024-12-09,Giải ba,809,4
00858,2024-12-09,Giải ba,469,5
00858,2024-12-09,Giải ba,149,6
00858,2024-12-09,Giải ba,722,7
00858,2024-12-09,Giải Đặc biệt,972,0
00858,2024-12-09,Giải Đặc biệt,403,1
00858,2024-12-09,Giải Nhất,903,0
00858,2024-12-09,Giải Nhất,311,1
00858,2024-12-09,Giải Nhất,502,2
00858,2024-12-09,Giải Nhất,648,3
00858,2024-12-09,Giải Nhì,869,0
00858,2024-12-09,Giải Nhì,564,1
00858,2024-12-09,Giải Nhì,345,2
00858,2024-12-09,Giải Nhì,828,3
00858,2024-12-09,Giải Nhì,881,4
00858,2024-12-09,Giải Nhì,316,5
00857,2024-12-06,Giải ba,069,0
00857,2024-12-06,Giải ba,824,1
00857,2024-12-06,Giải ba,736,2
00857,2024-12-06,Giải ba,358,3
00857,2024-12-06,Giải ba,872,4
00857,2024-12-06,Giải ba,224,5
00857,2024-12-06,Giải ba,206,6
00857,2024-12-06,Giải ba,609,7
00857,2024-12-06,Giải Đặc biệt,981,0
00857,2024-12-06,Giải Đặc biệt,230,1
00857,2024-12-06,Giải Nhất,458,0
00857,2024-12-06,Giải Nhất,388,1
00857,2024-12-06,Giải Nhất,255,2
00857,2024-12-06,Giải Nhất,221,3
00857,2024-12-06,Giải Nhì,257,0
00857,2024-12-06,Giải Nhì,075,1
00857,2024-12-06,Giải Nhì,879,2
00857,2024-12-06,Giải Nhì,659,3
00857,2024-12-06,Giải Nhì,656,4
00857,2024-12-06,Giải Nhì,734,5
00856,2024-12-04,Giải ba,382,0
00856,2024-12-04,Giải ba,173,1
00856,2024-12-04,Giải ba,705,2
00856,2024-12-04,Giải ba,794,3
00856,2024-12-04,Giải ba,176,4
00856,2024-12-04,Giải ba,997,5
00856,2024-12-04,Giải ba,420,6
00856,2024-12-04,Giải ba,135,7
00856,2024-12-04,Giải Đặc biệt,999,0
00856,2024-12-04,Giải Đặc biệt,481,1
00856,2024-12-04,Giải Nhất,934,0
00856,2024-12-04,Giải Nhất,934,1
00856,2024-12-04,Giải Nhất,415,2
00856,2024-12-04,Giải Nhất,902,3
00856,2024-12-04,Giải Nhì,326,0
00856,2024-12-04,Giải Nhì,617,1
00856,2024-12-04,Giải Nhì,618,2
00856,2024-12-04,Giải Nhì,835,3
00856,2024-12-04,Giải Nhì,322,4
00856,2024-12-04,Giải Nhì,460,5
00855,2024-12-02,Giải ba,621,0
00855,2024-12-02,Giải ba,298,1
00855,2024-12-02,Giải ba,726,2
00855,2024-12-02,Giải ba,212,3
00855,2024-12-02,Giải ba,552,4
00855,2024-12-02,Giải ba,643,5
00855,2024-12-02,Giải ba,722,6
00855,2024-12-02,Giải ba,704,7
00855,2024-12-02,Giải Đặc biệt,473,0
00855,2024-12-02,Giải Đặc biệt,645,1
00855,2024-12-02,Giải Nhất,952,0
00855,2024-12-02,Giải Nhất,098,1
00855,2024-12-02,Giải Nhất,872,2
00855,2024-12-02,Giải Nhất,559,3
00855,2024-12-02,Giải Nhì,950,0
00855,2024-12-02,Giải Nhì,234,1
00855,2024-12-02,Giải Nhì,820,2
00855,2024-12-02,Giải Nhì,158,3
00855,2024-12-02,Giải Nhì,794,4
00855,2024-12-02,Giải Nhì,367,5
00854,2024-11-29,Giải ba,498,0
00854,2024-11-29,Giải ba,470,1
00854,2024-11-29,Giải ba,135,2
00854,2024-11-29,Giải ba,498,3
00854,2024-11-29,Giải ba,178,4
00854,2024-11-29,Giải ba,413,5
00854,2024-11-29,Giải ba,215,6
00854,2024-11-29,Giải ba,328,7
00854,2024-11-29,Giải Đặc biệt,818,0
00854,2024-11-29,Giải Đặc biệt,391,1
00854,2024-11-29,Giải Nhất,217,0
00854,2024-11-29,Giải Nhất,227,1
00854,2024-11-29,Giải Nhất,472,2
00854,2024-11-29,Giải Nhất,926,3
00854,2024-11-29,Giải Nhì,323,0
00854,2024-11-29,Giải Nhì,005,1
00854,2024-11-29,Giải Nhì,759,2
00854,2024-11-29,Giải Nhì,201,3
00854,2024-11-29,Giải Nhì,396,4
00854,2024-11-29,Giải Nhì,872,5
00853,2024-11-27,Giải ba,192,0
00853,2024-11-27,Giải ba,190,1
00853,2024-11-27,Giải ba,726,2
00853,2024-11-27,Giải ba,492,3
00853,2024-11-27,Giải ba,784,4
00853,2024-11-27,Giải ba,188,5
00853,2024-11-27,Giải ba,909,6
00853,2024-11-27,Giải ba,009,7
00853,2024-11-27,Giải Đặc biệt,704,0
00853,2024-11-27,Giải Đặc biệt,065,1
00853,2024-11-27,Giải Nhất,624,0
00853,2024-11-27,Giải Nhất,821,1
00853,2024-11-27,Giải Nhất,867,2
00853,2024-11-27,Giải Nhất,623,3
00853,2024-11-27,Giải Nhì,604,0
00853,2024-11-27,Giải Nhì,852,1
00853,2024-11-27,Giải Nhì,347,2
00853,2024-11-27,Giải Nhì,420,3
00853,2024-11-27,Giải Nhì,443,4
00853,2024-11-27,Giải Nhì,512,5
00852,2024-11-25,Giải ba,901,0
00852,2024-11-25,Giải ba,249,1
00852,2024-11-25,Giải ba,339,2
00852,2024-11-25,Giải ba,142,3
00852,2024-11-25,Giải ba,902,4
00852,2024-11-25,Giải ba,374,5
00852,2024-11-25,Giải ba,068,6
00852,2024-11-25,Giải ba,110,7
00852,2024-11-25,Giải Đặc biệt,959,0
00852,2024-11-25,Giải Đặc biệt,972,1
00852,2024-11-25,Giải Nhất,454,0
00852,2024-11-25,Giải Nhất,559,1
00852,2024-11-25,Giải Nhất,380,2
00852,2024-11-25,Giải Nhất,504,3
00852,2024-11-25,Giải Nhì,085,0
00852,2024-11-25,Giải Nhì,863,1
00852,2024-11-25,Giải Nhì,524,2
00852,2024-11-25,Giải Nhì,916,3
00852,2024-11-25,Giải Nhì,163,4
00852,2024-11-25,Giải Nhì,694,5
00851,2024-11-22,Giải ba,867,0
00851,2024-11-22,Giải ba,965,1
00851,2024-11-22,Giải ba,714,2
00851,2024-11-22,Giải ba,105,3
00851,2024-11-22,Giải ba,241,4
00851,2024-11-22,Giải ba,651,5
00851,2024-11-22,Giải ba,460,6
00851,2024-11-22,Giải ba,419,7
00851,2024-11-22,Giải Đặc biệt,101,0
00851,2024-11-22,Giải Đặc biệt,509,1
00851,2024-11-22,Giải Nhất,817,0
00851,2024-11-22,Giải Nhất,115,1
00851,2024-11-22,Giải Nhất,110,2
00851,2024-11-22,Giải Nhất,192,3
00851,2024-11-22,Giải Nhì,025,0
00851,2024-11-22,Giải Nhì,275,1
00851,2024-11-22,Giải Nhì,751,2
00851,2024-11-22,Giải Nhì,619,3
00851,2024-11-22,Giải Nhì,154,4
00851,2024-11-22,Giải Nhì,338,5
00850,2024-11-20,Giải ba,790,0
00850,2024-11-20,Giải ba,832,1
00850,2024-11-20,Giải ba,105,2
00850,2024-11-20,Giải ba,548,3
00850,2024-11-20,Giải ba,610,4
00850,2024-11-20,Giải ba,722,5
00850,2024-11-20,Giải ba,553,6
00850,2024-11-20,Giải ba,537,7
00850,2024-11-20,Giải Đặc biệt,382,0
00850,2024-11-20,Giải Đặc biệt,002,1
00850,2024-11-20,Giải Nhất,370,0
00850,2024-11-20,Giải Nhất,888,1
00850,2024-11-20,Giải Nhất,233,2
00850,2024-11-20,Giải Nhất,360,3
00850,2024-11-20,Giải Nhì,657,0
00850,2024-11-20,Giải Nhì,852,1
00850,2024-11-20,Giải Nhì,175,2
00850,2024-11-20,Giải Nhì,405,3
00850,2024-11-20,Giải Nhì,137,4
00850,2024-11-20,Giải Nhì,078,5
00849,2024-11-18,Giải ba,597,0
00849,2024-11-18,Giải ba,645,1
00849,2024-11-18,Giải ba,927,2
00849,2024-11-18,Giải ba,965,3
00849,2024-11-18,Giải ba,338,4
00849,2024-11-18,Giải ba,083,5
00849,2024-11-18,Giải ba,452,6
00849,2024-11-18,Giải ba,012,7
00849,2024-11-18,Giải Đặc biệt,125,0
00849,2024-11-18,Giải Đặc biệt,618,1
00849,2024-11-18,Giải Nhất,674,0
00849,2024-11-18,Giải Nhất,262,1
00849,2024-11-18,Giải Nhất,125,2
00849,2024-11-18,Giải Nhất,654,3
00849,2024-11-18,Giải Nhì,817,0
00849,2024-11-18,Giải Nhì,371,1
00849,2024-11-18,Giải Nhì,422,2
00849,2024-11-18,Giải Nhì,450,3
00849,2024-11-18,Giải Nhì,169,4
00849,2024-11-18,Giải Nhì,952,5
00848,2024-11-15,Giải ba,498,0
00848,2024-11-15,Giải ba,123,1
00848,2024-11-15,Giải ba,402,2
00848,2024-11-15,Giải ba,189,3
00848,2024-11-15,Giải ba,639,4
00848,2024-11-15,Giải ba,447,5
00848,2024-11-15,Giải ba,280,6
00848,2024-11-15,Giải ba,363,7
00848,2024-11-15,Giải Đặc biệt,529,0
00848,2024-11-15,Giải Đặc biệt,723,1
00848,2024-11-15,Giải Nhất,119,0
00848,2024-11-15,Giải Nhất,365,1
00848,2024-11-15,Giải Nhất,319,2
00848,2024-11-15,Giải Nhất,934,3
00848,2024-11-15,Giải Nhì,936,0
00848,2024-11-15,Giải Nhì,031,1
00848,2024-11-15,Giải Nhì,583,2
00848,2024-11-15,Giải Nhì,675,3
00848,2024-11-15,Giải Nhì,155,4
00848,2024-11-15,Giải Nhì,959,5
00847,2024-11-13,Giải ba,908,0
00847,2024-11-13,Giải ba,810,1
00847,2024-11-13,Giải ba,246,2
00847,2024-11-13,Giải ba,306,3
00847,2024-11-13,Giải ba,289,4
00847,2024-11-13,Giải ba,863,5
00847,2024-11-13,Giải ba,333,6
00847,2024-11-13,Giải ba,980,7
00847,2024-11-13,Giải Đặc biệt,464,0
00847,2024-11-13,Giải Đặc biệt,934,1
00847,2024-11-13,Giải Nhất,835,0
00847,2024-11-13,Giải Nhất,909,1
00847,2024-11-13,Giải Nhất,893,2
00847,2024-11-13,Giải Nhất,041,3
00847,2024-11-13,Giải Nhì,910,0
00847,2024-11-13,Giải Nhì,656,1
00847,2024-11-13,Giải Nhì,949,2
00847,2024-11-13,Giải Nhì,548,3
00847,2024-11-13,Giải Nhì,715,4
00847,2024-11-13,Giải Nhì,306,5
00846,2024-11-11,Giải ba,276,0
00846,2024-11-11,Giải ba,689,1
00846,2024-11-11,Giải ba,061,2
